Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-05-23 17:00:00,Denmark,Denmark,DK,48.24,95.48,92.01,87.51,entsoe.eu,false,
2023-05-23 18:00:00,Denmark,Denmark,DK,51.36,100.04,91.61,86.35,entsoe.eu,false,
2023-05-23 19:00:00,Denmark,Denmark,DK,52.38,101.08,91.67,86.23,entsoe.eu,false,
2023-05-23 20:00:00,Denmark,Denmark,DK,52.38,102.13,91.72,85.86,entsoe.eu,false,
2023-05-23 21:00:00,Denmark,Denmark,DK,47.02,94.52,92.42,85.57,entsoe.eu,false,
2023-05-23 22:00:00,Denmark,Denmark,DK,46.8,96.4,92.64,85.49,entsoe.eu,false,
2023-05-23 23:00:00,Denmark,Denmark,DK,51.69,105.77,92.03,84.74,entsoe.eu,false,
2023-05-24 00:00:00,Denmark,Denmark,DK,51.78,107.97,91.85,83.88,entsoe.eu,false,
2023-05-24 01:00:00,Denmark,Denmark,DK,61.36,118.28,90.53,82.17,entsoe.eu,false,
2023-05-24 02:00:00,Denmark,Denmark,DK,69.96,128.55,89.33,80.74,entsoe.eu,false,
2023-05-24 03:00:00,Denmark,Denmark,DK,67.12,121.61,89.72,78.8,entsoe.eu,false,
2023-05-24 04:00:00,Denmark,Denmark,DK,66.82,122.91,89.66,79.84,entsoe.eu,false,
2023-05-24 05:00:00,Denmark,Denmark,DK,77.92,144.95,87.61,81.03,entsoe.eu,false,
2023-05-24 06:00:00,Denmark,Denmark,DK,78.23,148.11,86.65,79.73,entsoe.eu,false,
2023-05-24 07:00:00,Denmark,Denmark,DK,82.51,148.49,86.55,83.22,entsoe.eu,false,
2023-05-24 08:00:00,Denmark,Denmark,DK,74.19,141.01,87.85,84.01,entsoe.eu,false,
2023-05-24 09:00:00,Denmark,Denmark,DK,69.46,132.19,88.8,83.39,entsoe.eu,false,
2023-05-24 10:00:00,Denmark,Denmark,DK,57.05,121.12,90.55,86.15,entsoe.eu,false,
2023-05-24 11:00:00,Denmark,Denmark,DK,44.37,106.79,92.64,85.59,entsoe.eu,false,
2023-05-24 12:00:00,Denmark,Denmark,DK,37.9,98.55,94.28,88.08,entsoe.eu,false,
2023-05-24 13:00:00,Denmark,Denmark,DK,38.59,97.07,94.02,88.94,entsoe.eu,false,
2023-05-24 14:00:00,Denmark,Denmark,DK,49.49,105.41,92.91,88.04,entsoe.eu,false,
2023-05-24 15:00:00,Denmark,Denmark,DK,59.35,117.85,91.52,86.76,entsoe.eu,false,
2023-05-24 16:00:00,Denmark,Denmark,DK,56.66,112.01,91.6,86.38,entsoe.eu,false,
2023-05-24 17:00:00,Denmark,Denmark,DK,52.67,106.79,92.01,85.73,entsoe.eu,false,
2023-05-24 18:00:00,Denmark,Denmark,DK,42.57,97.59,93.43,86.29,entsoe.eu,false,
2023-05-24 19:00:00,Denmark,Denmark,DK,41.75,94.03,93.32,85.7,entsoe.eu,false,
2023-05-24 20:00:00,Denmark,Denmark,DK,35.91,88.85,94.4,86.67,entsoe.eu,false,
2023-05-24 21:00:00,Denmark,Denmark,DK,34.63,85.08,94.69,86.76,entsoe.eu,false,
2023-05-24 22:00:00,Denmark,Denmark,DK,36.29,82.91,94.38,86.41,entsoe.eu,false,
2023-05-24 23:00:00,Denmark,Denmark,DK,37.21,84.79,93.9,83.92,entsoe.eu,false,
2023-05-25 00:00:00,Denmark,Denmark,DK,36.9,81.24,94.03,84.4,entsoe.eu,false,
2023-05-25 01:00:00,Denmark,Denmark,DK,37.21,81.47,93.94,85.71,entsoe.eu,false,
2023-05-25 02:00:00,Denmark,Denmark,DK,37.97,79.84,93.9,85.5,entsoe.eu,false,
2023-05-25 03:00:00,Denmark,Denmark,DK,38.29,81.58,93.88,86.87,entsoe.eu,false,
2023-05-25 04:00:00,Denmark,Denmark,DK,43.65,95.6,93.16,88.05,entsoe.eu,false,
2023-05-25 05:00:00,Denmark,Denmark,DK,57.31,107.76,91.24,89.22,entsoe.eu,false,
2023-05-25 06:00:00,Denmark,Denmark,DK,47.28,94.38,92.71,91.0,entsoe.eu,false,
2023-05-25 07:00:00,Denmark,Denmark,DK,34.43,81.45,94.52,94.13,entsoe.eu,false,
2023-05-25 08:00:00,Denmark,Denmark,DK,29.53,74.28,95.45,94.36,entsoe.eu,false,
2023-05-25 09:00:00,Denmark,Denmark,DK,30.91,70.81,95.29,93.3,entsoe.eu,false,
2023-05-25 10:00:00,Denmark,Denmark,DK,30.04,71.76,95.45,92.35,entsoe.eu,false,
2023-05-25 11:00:00,Denmark,Denmark,DK,33.38,74.77,95.04,92.39,entsoe.eu,false,
2023-05-25 12:00:00,Denmark,Denmark,DK,41.91,83.36,93.18,91.08,entsoe.eu,false,
2023-05-25 13:00:00,Denmark,Denmark,DK,34.58,74.2,94.64,91.88,entsoe.eu,false,
2023-05-25 14:00:00,Denmark,Denmark,DK,29.01,64.77,95.54,91.82,entsoe.eu,false,
2023-05-25 15:00:00,Denmark,Denmark,DK,29.95,67.11,95.53,92.59,entsoe.eu,false,
2023-05-25 16:00:00,Denmark,Denmark,DK,30.9,68.51,95.35,92.47,entsoe.eu,false,
2023-05-25 17:00:00,Denmark,Denmark,DK,31.55,67.1,95.27,92.61,entsoe.eu,false,
2023-05-25 18:00:00,Denmark,Denmark,DK,37.5,75.23,94.18,92.25,entsoe.eu,false,
2023-05-25 19:00:00,Denmark,Denmark,DK,55.38,96.04,91.55,89.95,entsoe.eu,false,
2023-05-25 20:00:00,Denmark,Denmark,DK,49.53,86.5,92.16,86.8,entsoe.eu,false,
2023-05-25 21:00:00,Denmark,Denmark,DK,52.36,87.64,92.06,86.54,entsoe.eu,false,
2023-05-25 22:00:00,Denmark,Denmark,DK,49.84,83.71,92.52,85.03,entsoe.eu,false,
2023-05-25 23:00:00,Denmark,Denmark,DK,49.23,82.6,92.64,85.35,entsoe.eu,false,
2023-05-26 00:00:00,Denmark,Denmark,DK,49.15,83.31,92.62,85.23,entsoe.eu,false,
2023-05-26 01:00:00,Denmark,Denmark,DK,45.19,79.3,93.16,86.25,entsoe.eu,false,
2023-05-26 02:00:00,Denmark,Denmark,DK,54.83,92.15,91.52,84.75,entsoe.eu,false,
2023-05-26 03:00:00,Denmark,Denmark,DK,66.15,105.73,89.72,83.02,entsoe.eu,false,
2023-05-26 04:00:00,Denmark,Denmark,DK,54.52,93.58,91.93,86.44,entsoe.eu,false,
2023-05-26 05:00:00,Denmark,Denmark,DK,60.49,100.89,90.85,88.07,entsoe.eu,false,
2023-05-26 06:00:00,Denmark,Denmark,DK,50.98,88.64,92.28,90.82,entsoe.eu,false,
2023-05-26 07:00:00,Denmark,Denmark,DK,52.21,91.43,91.8,90.01,entsoe.eu,false,
2023-05-26 08:00:00,Denmark,Denmark,DK,65.36,107.9,89.12,86.82,entsoe.eu,false,
2023-05-26 09:00:00,Denmark,Denmark,DK,65.23,110.06,89.05,86.88,entsoe.eu,false,
2023-05-26 10:00:00,Denmark,Denmark,DK,57.51,100.58,90.22,87.54,entsoe.eu,false,
2023-05-26 11:00:00,Denmark,Denmark,DK,49.59,91.86,91.27,88.6,entsoe.eu,false,
2023-05-26 12:00:00,Denmark,Denmark,DK,52.45,97.09,90.79,89.03,entsoe.eu,false,
2023-05-26 13:00:00,Denmark,Denmark,DK,46.24,87.32,92.02,88.39,entsoe.eu,false,
2023-05-26 14:00:00,Denmark,Denmark,DK,47.79,87.79,92.03,87.23,entsoe.eu,false,
2023-05-26 15:00:00,Denmark,Denmark,DK,45.5,86.82,93.03,89.13,entsoe.eu,false,
2023-05-26 16:00:00,Denmark,Denmark,DK,66.15,112.38,89.32,86.43,entsoe.eu,false,
2023-05-26 17:00:00,Denmark,Denmark,DK,81.49,127.68,87.32,81.97,entsoe.eu,false,
2023-05-26 18:00:00,Denmark,Denmark,DK,89.98,138.35,85.8,77.08,entsoe.eu,false,
2023-05-26 19:00:00,Denmark,Denmark,DK,102.24,153.67,83.37,73.75,entsoe.eu,false,
2023-05-26 20:00:00,Denmark,Denmark,DK,84.93,135.3,85.69,74.64,entsoe.eu,false,
2023-05-26 21:00:00,Denmark,Denmark,DK,92.95,145.53,85.29,75.2,entsoe.eu,false,
2023-05-26 22:00:00,Denmark,Denmark,DK,65.23,109.83,89.81,78.0,entsoe.eu,false,
2023-05-26 23:00:00,Denmark,Denmark,DK,77.39,122.66,87.48,75.66,entsoe.eu,false,
2023-05-27 00:00:00,Denmark,Denmark,DK,70.82,117.62,88.95,76.26,entsoe.eu,false,
2023-05-27 01:00:00,Denmark,Denmark,DK,75.16,126.28,88.55,75.46,entsoe.eu,false,
2023-05-27 02:00:00,Denmark,Denmark,DK,86.59,139.3,87.16,74.08,entsoe.eu,false,
2023-05-27 03:00:00,Denmark,Denmark,DK,118.89,175.52,80.71,67.7,entsoe.eu,false,
2023-05-27 04:00:00,Denmark,Denmark,DK,74.72,131.79,88.58,76.2,entsoe.eu,false,
2023-05-27 05:00:00,Denmark,Denmark,DK,63.25,118.01,90.3,79.22,entsoe.eu,false,
2023-05-27 06:00:00,Denmark,Denmark,DK,49.6,101.9,92.23,81.7,entsoe.eu,false,
2023-05-27 07:00:00,Denmark,Denmark,DK,62.38,120.25,89.69,81.96,entsoe.eu,false,
2023-05-27 08:00:00,Denmark,Denmark,DK,61.19,115.5,91.38,84.94,entsoe.eu,false,
2023-05-27 09:00:00,Denmark,Denmark,DK,72.15,129.43,89.01,84.43,entsoe.eu,false,
2023-05-27 10:00:00,Denmark,Denmark,DK,86.67,148.69,86.55,85.58,entsoe.eu,false,
2023-05-27 11:00:00,Denmark,Denmark,DK,95.53,159.47,85.38,85.12,entsoe.eu,false,
2023-05-27 12:00:00,Denmark,Denmark,DK,90.59,152.32,85.84,84.85,entsoe.eu,false,
2023-05-27 13:00:00,Denmark,Denmark,DK,75.76,133.9,87.56,84.57,entsoe.eu,false,
2023-05-27 14:00:00,Denmark,Denmark,DK,51.19,106.71,92.51,88.3,entsoe.eu,false,
2023-05-27 15:00:00,Denmark,Denmark,DK,55.11,105.8,90.63,84.22,entsoe.eu,false,
2023-05-27 16:00:00,Denmark,Denmark,DK,58.94,109.71,90.05,83.34,entsoe.eu,false,
2023-05-27 17:00:00,Denmark,Denmark,DK,69.77,121.44,88.33,80.55,entsoe.eu,false,
2023-05-27 18:00:00,Denmark,Denmark,DK,84.65,140.54,85.63,77.85,entsoe.eu,false,
2023-05-27 19:00:00,Denmark,Denmark,DK,88.35,142.58,84.86,75.75,entsoe.eu,false,
2023-05-27 20:00:00,Denmark,Denmark,DK,89.21,142.36,84.67,75.71,entsoe.eu,false,
2023-05-27 21:00:00,Denmark,Denmark,DK,59.9,106.73,90.49,81.28,entsoe.eu,false,
2023-05-27 22:00:00,Denmark,Denmark,DK,46.01,89.58,92.91,83.29,entsoe.eu,false,
2023-05-27 23:00:00,Denmark,Denmark,DK,65.48,111.23,89.33,79.21,entsoe.eu,false,
2023-05-28 00:00:00,Denmark,Denmark,DK,59.48,106.58,90.47,80.01,entsoe.eu,false,
2023-05-28 01:00:00,Denmark,Denmark,DK,71.93,122.6,87.66,76.38,entsoe.eu,false,
2023-05-28 02:00:00,Denmark,Denmark,DK,81.18,132.6,85.81,73.82,entsoe.eu,false,
2023-05-28 03:00:00,Denmark,Denmark,DK,74.56,123.16,86.85,74.48,entsoe.eu,false,
2023-05-28 04:00:00,Denmark,Denmark,DK,78.96,129.27,86.06,74.68,entsoe.eu,false,
2023-05-28 05:00:00,Denmark,Denmark,DK,49.82,96.99,91.98,83.33,entsoe.eu,false,
2023-05-28 06:00:00,Denmark,Denmark,DK,56.39,106.25,91.81,88.25,entsoe.eu,false,
2023-05-28 07:00:00,Denmark,Denmark,DK,79.1,134.25,88.08,85.72,entsoe.eu,false,
2023-05-28 08:00:00,Denmark,Denmark,DK,95.78,155.75,85.32,85.01,entsoe.eu,false,
2023-05-28 09:00:00,Denmark,Denmark,DK,97.01,156.97,85.56,85.28,entsoe.eu,false,
2023-05-28 10:00:00,Denmark,Denmark,DK,96.06,155.63,85.36,85.13,entsoe.eu,false,
2023-05-28 11:00:00,Denmark,Denmark,DK,100.05,159.65,84.86,84.62,entsoe.eu,false,
2023-05-28 12:00:00,Denmark,Denmark,DK,100.62,160.37,84.85,84.62,entsoe.eu,false,
2023-05-28 13:00:00,Denmark,Denmark,DK,101.0,158.25,84.89,84.65,entsoe.eu,false,
2023-05-28 14:00:00,Denmark,Denmark,DK,93.73,149.37,85.97,85.75,entsoe.eu,false,
2023-05-28 15:00:00,Denmark,Denmark,DK,42.8,84.07,93.76,91.28,entsoe.eu,false,
2023-05-28 16:00:00,Denmark,Denmark,DK,34.58,73.37,94.84,90.55,entsoe.eu,false,
2023-05-28 17:00:00,Denmark,Denmark,DK,35.17,71.53,94.73,88.86,entsoe.eu,false,
2023-05-28 18:00:00,Denmark,Denmark,DK,39.97,80.39,94.03,87.65,entsoe.eu,false,
2023-05-28 19:00:00,Denmark,Denmark,DK,40.07,79.32,94.05,86.6,entsoe.eu,false,
2023-05-28 20:00:00,Denmark,Denmark,DK,45.04,83.47,93.14,85.12,entsoe.eu,false,
2023-05-28 21:00:00,Denmark,Denmark,DK,43.98,79.14,93.48,84.28,entsoe.eu,false,
2023-05-28 22:00:00,Denmark,Denmark,DK,41.96,76.6,93.78,82.96,entsoe.eu,false,
2023-05-28 23:00:00,Denmark,Denmark,DK,42.58,76.54,93.75,82.16,entsoe.eu,false,
2023-05-29 00:00:00,Denmark,Denmark,DK,51.68,87.58,92.09,80.14,entsoe.eu,false,
2023-05-29 01:00:00,Denmark,Denmark,DK,65.62,103.6,89.49,76.11,entsoe.eu,false,
2023-05-29 02:00:00,Denmark,Denmark,DK,68.06,106.94,89.14,75.62,entsoe.eu,false,
2023-05-29 03:00:00,Denmark,Denmark,DK,65.66,105.33,89.4,77.35,entsoe.eu,false,
2023-05-29 04:00:00,Denmark,Denmark,DK,66.57,111.01,89.08,78.32,entsoe.eu,false,
2023-05-29 05:00:00,Denmark,Denmark,DK,73.39,122.65,87.9,80.78,entsoe.eu,false,
2023-05-29 06:00:00,Denmark,Denmark,DK,88.22,144.89,85.93,84.21,entsoe.eu,false,
2023-05-29 07:00:00,Denmark,Denmark,DK,91.94,148.93,86.46,85.59,entsoe.eu,false,
2023-05-29 08:00:00,Denmark,Denmark,DK,88.48,145.97,86.73,86.44,entsoe.eu,false,
2023-05-29 09:00:00,Denmark,Denmark,DK,89.36,149.15,86.69,86.42,entsoe.eu,false,
2023-05-29 10:00:00,Denmark,Denmark,DK,86.93,145.93,86.87,86.64,entsoe.eu,false,
2023-05-29 11:00:00,Denmark,Denmark,DK,84.5,142.07,87.19,86.96,entsoe.eu,false,
2023-05-29 12:00:00,Denmark,Denmark,DK,85.78,143.27,87.03,86.8,entsoe.eu,false,
2023-05-29 13:00:00,Denmark,Denmark,DK,86.81,145.86,86.9,86.61,entsoe.eu,false,
2023-05-29 14:00:00,Denmark,Denmark,DK,83.84,140.32,87.34,86.93,entsoe.eu,false,
2023-05-29 15:00:00,Denmark,Denmark,DK,86.53,139.19,87.18,86.0,entsoe.eu,false,
2023-05-29 16:00:00,Denmark,Denmark,DK,39.73,78.29,93.99,90.29,entsoe.eu,false,
2023-05-29 17:00:00,Denmark,Denmark,DK,32.92,68.26,95.08,90.13,entsoe.eu,false,
2023-05-29 18:00:00,Denmark,Denmark,DK,32.86,69.9,95.09,91.56,entsoe.eu,false,
2023-05-29 19:00:00,Denmark,Denmark,DK,33.22,69.96,95.01,90.24,entsoe.eu,false,
2023-05-29 20:00:00,Denmark,Denmark,DK,36.86,71.94,94.53,89.61,entsoe.eu,false,
2023-05-29 21:00:00,Denmark,Denmark,DK,35.34,68.82,94.76,87.96,entsoe.eu,false,
2023-05-29 22:00:00,Denmark,Denmark,DK,33.02,66.64,95.09,88.44,entsoe.eu,false,
2023-05-29 23:00:00,Denmark,Denmark,DK,33.04,64.79,94.99,85.69,entsoe.eu,false,
2023-05-30 00:00:00,Denmark,Denmark,DK,35.27,68.14,94.55,83.94,entsoe.eu,false,
2023-05-30 01:00:00,Denmark,Denmark,DK,54.86,92.19,90.78,78.98,entsoe.eu,false,
2023-05-30 02:00:00,Denmark,Denmark,DK,57.92,97.11,90.06,77.71,entsoe.eu,false,
2023-05-30 03:00:00,Denmark,Denmark,DK,66.19,112.28,88.42,76.04,entsoe.eu,false,
2023-05-30 04:00:00,Denmark,Denmark,DK,74.48,125.39,87.04,76.05,entsoe.eu,false,
2023-05-30 05:00:00,Denmark,Denmark,DK,83.97,139.71,86.75,79.15,entsoe.eu,false,
2023-05-30 06:00:00,Denmark,Denmark,DK,81.24,140.47,87.1,81.85,entsoe.eu,false,
2023-05-30 07:00:00,Denmark,Denmark,DK,60.07,123.99,90.88,87.94,entsoe.eu,false,
2023-05-30 08:00:00,Denmark,Denmark,DK,53.73,117.45,91.32,87.94,entsoe.eu,false,
2023-05-30 09:00:00,Denmark,Denmark,DK,37.1,95.37,94.47,89.01,entsoe.eu,false,
2023-05-30 10:00:00,Denmark,Denmark,DK,37.33,94.82,94.29,86.53,entsoe.eu,false,
2023-05-30 11:00:00,Denmark,Denmark,DK,50.77,110.16,91.45,83.49,entsoe.eu,false,
2023-05-30 12:00:00,Denmark,Denmark,DK,44.64,100.37,92.41,83.61,entsoe.eu,false,
2023-05-30 13:00:00,Denmark,Denmark,DK,42.7,95.26,92.88,84.06,entsoe.eu,false,
2023-05-30 14:00:00,Denmark,Denmark,DK,48.13,100.82,92.25,81.74,entsoe.eu,false,
2023-05-30 15:00:00,Denmark,Denmark,DK,53.19,111.16,91.39,81.53,entsoe.eu,false,
2023-05-30 16:00:00,Denmark,Denmark,DK,56.73,115.1,90.58,79.56,entsoe.eu,false,
2023-05-30 17:00:00,Denmark,Denmark,DK,70.31,130.45,88.64,77.13,entsoe.eu,false,
2023-05-30 18:00:00,Denmark,Denmark,DK,70.42,129.44,88.33,75.77,entsoe.eu,false,
2023-05-30 19:00:00,Denmark,Denmark,DK,80.39,141.9,86.76,74.32,entsoe.eu,false,
2023-05-30 20:00:00,Denmark,Denmark,DK,81.73,141.56,86.57,74.31,entsoe.eu,false,
2023-05-30 21:00:00,Denmark,Denmark,DK,60.0,116.29,90.31,77.63,entsoe.eu,false,
2023-05-30 22:00:00,Denmark,Denmark,DK,54.57,110.12,91.16,79.53,entsoe.eu,false,
2023-05-30 23:00:00,Denmark,Denmark,DK,69.65,123.1,88.14,77.41,entsoe.eu,false,
2023-05-31 00:00:00,Denmark,Denmark,DK,45.41,92.21,92.8,82.04,entsoe.eu,false,
2023-05-31 01:00:00,Denmark,Denmark,DK,65.37,119.06,88.81,79.7,entsoe.eu,false,
2023-05-31 02:00:00,Denmark,Denmark,DK,52.67,103.0,91.34,82.85,entsoe.eu,false,
2023-05-31 03:00:00,Denmark,Denmark,DK,45.7,89.54,92.64,84.88,entsoe.eu,false,
2023-05-31 04:00:00,Denmark,Denmark,DK,49.51,98.79,91.86,85.75,entsoe.eu,false,
2023-05-31 05:00:00,Denmark,Denmark,DK,34.84,81.98,94.85,90.58,entsoe.eu,false,
2023-05-31 06:00:00,Denmark,Denmark,DK,33.89,80.38,95.07,91.83,entsoe.eu,false,
2023-05-31 07:00:00,Denmark,Denmark,DK,31.08,74.22,95.56,92.56,entsoe.eu,false,
2023-05-31 08:00:00,Denmark,Denmark,DK,33.07,79.75,95.38,94.23,entsoe.eu,false,
2023-05-31 09:00:00,Denmark,Denmark,DK,34.18,79.05,95.36,93.61,entsoe.eu,false,
2023-05-31 10:00:00,Denmark,Denmark,DK,38.83,83.29,94.78,94.04,entsoe.eu,false,
2023-05-31 11:00:00,Denmark,Denmark,DK,46.6,92.17,93.24,93.17,entsoe.eu,false,
2023-05-31 12:00:00,Denmark,Denmark,DK,56.57,106.27,91.29,90.24,entsoe.eu,false,
2023-05-31 13:00:00,Denmark,Denmark,DK,43.35,89.05,92.69,91.79,entsoe.eu,false,
2023-05-31 14:00:00,Denmark,Denmark,DK,25.46,63.81,96.17,96.16,entsoe.eu,false,
2023-05-31 15:00:00,Denmark,Denmark,DK,24.69,66.37,96.33,96.33,entsoe.eu,false,
2023-05-31 16:00:00,Denmark,Denmark,DK,25.6,66.49,96.15,95.19,entsoe.eu,false,
2023-05-31 17:00:00,Denmark,Denmark,DK,26.27,67.74,96.04,95.13,entsoe.eu,false,
2023-05-31 18:00:00,Denmark,Denmark,DK,27.64,70.73,95.85,93.32,entsoe.eu,false,
2023-05-31 19:00:00,Denmark,Denmark,DK,29.97,73.87,95.51,93.31,entsoe.eu,false,
2023-05-31 20:00:00,Denmark,Denmark,DK,30.3,68.04,95.47,93.1,entsoe.eu,false,
2023-05-31 21:00:00,Denmark,Denmark,DK,29.32,66.68,95.67,91.73,entsoe.eu,false,
2023-05-31 22:00:00,Denmark,Denmark,DK,29.69,63.23,95.64,90.3,entsoe.eu,false,
2023-05-31 23:00:00,Denmark,Denmark,DK,29.35,63.16,95.7,89.93,entsoe.eu,false,
2023-06-01 00:00:00,Denmark,Denmark,DK,30.0,64.58,95.59,89.86,entsoe.eu,false,
2023-06-01 01:00:00,Denmark,Denmark,DK,31.61,67.11,95.35,89.27,entsoe.eu,false,
2023-06-01 02:00:00,Denmark,Denmark,DK,32.22,67.54,95.25,88.81,entsoe.eu,false,
2023-06-01 03:00:00,Denmark,Denmark,DK,32.95,70.92,95.1,88.93,entsoe.eu,false,
2023-06-01 04:00:00,Denmark,Denmark,DK,32.8,73.82,95.12,90.84,entsoe.eu,false,
2023-06-01 05:00:00,Denmark,Denmark,DK,31.2,72.4,95.32,91.71,entsoe.eu,false,
2023-06-01 06:00:00,Denmark,Denmark,DK,29.45,70.17,95.54,91.12,entsoe.eu,false,
2023-06-01 07:00:00,Denmark,Denmark,DK,29.69,72.24,95.56,91.91,entsoe.eu,false,
2023-06-01 08:00:00,Denmark,Denmark,DK,27.9,70.66,95.83,92.14,entsoe.eu,false,
2023-06-01 09:00:00,Denmark,Denmark,DK,29.08,72.76,95.72,92.92,entsoe.eu,false,
2023-06-01 10:00:00,Denmark,Denmark,DK,30.3,74.87,95.68,92.13,entsoe.eu,false,
2023-06-01 11:00:00,Denmark,Denmark,DK,29.24,75.1,95.92,92.49,entsoe.eu,false,
2023-06-01 12:00:00,Denmark,Denmark,DK,31.27,75.81,95.76,92.67,entsoe.eu,false,
2023-06-01 13:00:00,Denmark,Denmark,DK,31.6,76.17,95.76,92.92,entsoe.eu,false,
2023-06-01 14:00:00,Denmark,Denmark,DK,33.67,80.25,95.39,92.27,entsoe.eu,false,
2023-06-01 15:00:00,Denmark,Denmark,DK,30.45,75.99,95.59,89.56,entsoe.eu,false,
2023-06-01 16:00:00,Denmark,Denmark,DK,28.23,70.64,95.77,89.44,entsoe.eu,false,
2023-06-01 17:00:00,Denmark,Denmark,DK,33.85,79.94,95.06,88.55,entsoe.eu,false,
2023-06-01 18:00:00,Denmark,Denmark,DK,40.73,90.2,94.23,86.88,entsoe.eu,false,
2023-06-01 19:00:00,Denmark,Denmark,DK,34.95,85.99,94.91,87.79,entsoe.eu,false,
2023-06-01 20:00:00,Denmark,Denmark,DK,31.76,77.27,95.3,87.9,entsoe.eu,false,
2023-06-01 21:00:00,Denmark,Denmark,DK,34.64,77.44,94.88,87.47,entsoe.eu,false,
2023-06-01 22:00:00,Denmark,Denmark,DK,35.58,82.54,94.65,87.07,entsoe.eu,false,
2023-06-01 23:00:00,Denmark,Denmark,DK,43.13,92.52,93.29,84.65,entsoe.eu,false,
2023-06-02 00:00:00,Denmark,Denmark,DK,62.73,115.74,89.28,78.85,entsoe.eu,false,
2023-06-02 01:00:00,Denmark,Denmark,DK,62.88,116.53,89.16,78.03,entsoe.eu,false,
2023-06-02 02:00:00,Denmark,Denmark,DK,63.68,118.14,88.96,76.61,entsoe.eu,false,
2023-06-02 03:00:00,Denmark,Denmark,DK,65.71,118.71,88.52,76.6,entsoe.eu,false,
2023-06-02 04:00:00,Denmark,Denmark,DK,69.71,129.79,87.8,78.46,entsoe.eu,false,
2023-06-02 05:00:00,Denmark,Denmark,DK,66.87,130.89,88.4,81.86,entsoe.eu,false,
2023-06-02 06:00:00,Denmark,Denmark,DK,60.32,119.26,89.67,83.95,entsoe.eu,false,
2023-06-02 07:00:00,Denmark,Denmark,DK,41.11,100.24,93.67,91.18,entsoe.eu,false,
2023-06-02 08:00:00,Denmark,Denmark,DK,36.83,91.34,94.34,90.09,entsoe.eu,false,
2023-06-02 09:00:00,Denmark,Denmark,DK,35.31,87.96,94.81,89.65,entsoe.eu,false,
2023-06-02 10:00:00,Denmark,Denmark,DK,31.84,82.47,95.26,89.62,entsoe.eu,false,
2023-06-02 11:00:00,Denmark,Denmark,DK,32.67,82.89,95.08,89.44,entsoe.eu,false,
2023-06-02 12:00:00,Denmark,Denmark,DK,38.54,91.96,93.97,89.08,entsoe.eu,false,
2023-06-02 13:00:00,Denmark,Denmark,DK,39.68,88.86,94.15,89.71,entsoe.eu,false,
2023-06-02 14:00:00,Denmark,Denmark,DK,44.55,96.78,93.56,89.0,entsoe.eu,false,
2023-06-02 15:00:00,Denmark,Denmark,DK,38.11,88.15,94.19,88.79,entsoe.eu,false,
2023-06-02 16:00:00,Denmark,Denmark,DK,65.62,125.17,89.07,83.71,entsoe.eu,false,
2023-06-02 17:00:00,Denmark,Denmark,DK,72.11,134.41,87.74,80.68,entsoe.eu,false,
2023-06-02 18:00:00,Denmark,Denmark,DK,81.13,145.55,86.04,78.19,entsoe.eu,false,
2023-06-02 19:00:00,Denmark,Denmark,DK,98.03,163.68,82.97,74.77,entsoe.eu,false,
2023-06-02 20:00:00,Denmark,Denmark,DK,103.31,163.07,82.6,72.12,entsoe.eu,false,
2023-06-02 21:00:00,Denmark,Denmark,DK,60.7,107.14,90.16,76.16,entsoe.eu,false,
2023-06-02 22:00:00,Denmark,Denmark,DK,48.36,94.97,92.6,76.95,entsoe.eu,false,
2023-06-02 23:00:00,Denmark,Denmark,DK,51.75,99.38,91.98,75.57,entsoe.eu,false,
2023-06-03 00:00:00,Denmark,Denmark,DK,52.92,100.88,91.67,75.59,entsoe.eu,false,
2023-06-03 01:00:00,Denmark,Denmark,DK,60.63,109.89,89.88,74.17,entsoe.eu,false,
2023-06-03 02:00:00,Denmark,Denmark,DK,75.73,127.28,86.8,71.41,entsoe.eu,false,
2023-06-03 03:00:00,Denmark,Denmark,DK,71.85,122.85,87.44,72.1,entsoe.eu,false,
2023-06-03 04:00:00,Denmark,Denmark,DK,68.58,120.69,88.11,74.11,entsoe.eu,false,
2023-06-03 05:00:00,Denmark,Denmark,DK,44.74,93.15,92.87,79.93,entsoe.eu,false,
2023-06-03 06:00:00,Denmark,Denmark,DK,43.23,91.49,93.1,81.85,entsoe.eu,false,
2023-06-03 07:00:00,Denmark,Denmark,DK,43.31,90.03,93.37,85.37,entsoe.eu,false,
2023-06-03 08:00:00,Denmark,Denmark,DK,54.06,102.07,91.34,85.68,entsoe.eu,false,
2023-06-03 09:00:00,Denmark,Denmark,DK,68.08,120.08,89.4,86.46,entsoe.eu,false,
2023-06-03 10:00:00,Denmark,Denmark,DK,79.94,134.79,87.76,87.47,entsoe.eu,false,
2023-06-03 11:00:00,Denmark,Denmark,DK,95.52,151.76,85.9,85.69,entsoe.eu,false,
2023-06-03 12:00:00,Denmark,Denmark,DK,95.74,151.92,85.76,85.24,entsoe.eu,false,
2023-06-03 13:00:00,Denmark,Denmark,DK,74.25,125.07,88.69,87.65,entsoe.eu,false,
2023-06-03 14:00:00,Denmark,Denmark,DK,59.57,108.07,90.28,87.58,entsoe.eu,false,
